CustomerKey,YearlyIncome,TotalSpend
12112,70000.00,5930.23
12113,70000.00,4737.53
12114,70000.00,4719.02
12115,70000.00,89.98
12116,70000.00,5933.25
12117,60000.00,159.99
12118,60000.00,6004.20
12119,60000.00,162.28
12120,60000.00,5908.26
12121,60000.00,5946.20
12122,70000.00,4814.04
12123,170000.00,5837.8382
12124,110000.00,13195.64
12125,130000.00,8595.4096
12126,150000.00,81.76
12127,100000.00,34.99
12128,120000.00,8681.1082
12129,120000.00,8557.4096
12130,120000.00,7987.9096
12131,90000.00,13265.99
12132,110000.00,13294.27
12133,130000.00,5830.6796
12134,170000.00,97.45
12135,90000.00,84.99
12136,30000.00,181.71
12137,90000.00,92.27
12138,70000.00,119.91
12139,70000.00,102.93
12140,90000.00,118.17
12141,90000.00,5979.22
12142,100000.00,5945.21
12143,100000.00,5993.26
12144,100000.00,50.23
12145,100000.00,132.92
12146,110000.00,227.42
12147,80000.00,271.45
12148,100000.00,82.93
12149,100000.00,82.93
12150,130000.00,42.95
12151,130000.00,5895.24
12152,130000.00,5937.73
12153,70000.00,5938.23
12154,80000.00,4798.53
12155,80000.00,5930.23
12156,70000.00,5920.24
12157,120000.00,42.95
12158,80000.00,202.20
12159,80000.00,258.89
12160,90000.00,5945.23
12161,100000.00,206.94
12162,120000.00,5913.24
12163,150000.00,5944.73
12164,150000.00,5908.26
12165,80000.00,280.64
12166,80000.00,162.22
12167,100000.00,5975.23
12168,80000.00,72.88
12169,120000.00,5948.24
12170,130000.00,5908.26
12171,130000.00,5983.74
12172,130000.00,5930.23
12173,130000.00,5929.23
12174,170000.00,5873.26
12175,60000.00,155.00
12176,60000.00,162.28
12177,70000.00,4811.50
12178,80000.00,5933.25
12179,50000.00,5913.24
12180,50000.00,5930.23
12181,130000.00,5958.74
12182,70000.00,87.25
12183,80000.00,228.42
12184,100000.00,5875.55
12185,100000.00,50.23
12186,100000.00,5913.24
12187,100000.00,5908.25
12188,110000.00,5933.25
12189,130000.00,5950.23
12190,170000.00,5890.53
12191,60000.00,245.47
12192,60000.00,159.99
12193,70000.00,4833.03
12194,70000.00,82.93
12195,70000.00,124.41
12196,70000.00,159.93
12197,70000.00,47.94
12198,60000.00,5969.70
12199,40000.00,194.98
12200,70000.00,5935.55
12201,100000.00,58.18
12202,100000.00,171.47
12203,120000.00,200.19
12204,120000.00,119.93
12205,130000.00,51.27
12206,90000.00,5908.25
12207,80000.00,5875.55
12208,130000.00,5954.22
12209,130000.00,5908.25
12210,10000.00,6825.4496
12211,10000.00,5908.25
12212,10000.00,5898.26
12213,10000.00,4419.0582
12214,20000.00,6803.9182
12215,20000.00,6890.7296
12216,20000.00,6955.4096
12217,10000.00,5873.26
12218,10000.00,4472.3696
12219,10000.00,5967.23
12220,10000.00,5950.23
12221,20000.00,5968.25
12222,20000.00,6909.0982
12223,20000.00,34.99
12224,20000.00,84.98
12225,20000.00,4381.3896
12226,10000.00,4368.0582
12227,10000.00,43.98
12228,20000.00,4401.3996
12229,10000.00,4415.6796
12230,10000.00,4401.0582
12231,10000.00,4354.0782
12232,10000.00,4376.3996
12233,10000.00,34.99
12234,10000.00,34.99
12235,30000.00,62.76
12236,20000.00,34.99
12237,20000.00,4470.3896
12238,30000.00,34.99
12239,30000.00,6901.4196
12240,10000.00,3964.98
12241,10000.00,3989.46
12242,10000.00,3948.97
12243,10000.00,3914.98
12244,20000.00,114.96
12245,10000.00,3967.26
12246,10000.00,3947.25
12247,20000.00,77.27
12248,10000.00,3939.98
12249,20000.00,114.96
12250,10000.00,3964.98
12251,20000.00,3924.97
12252,20000.00,3938.95
12253,20000.00,4066.93
12254,20000.00,5968.23
12255,20000.00,5883.25
12256,20000.00,5953.25
12257,30000.00,49.99
12258,30000.00,49.99
12259,30000.00,86.75
12260,30000.00,241.76
12261,10000.00,5973.24
12262,20000.00,119.45
12263,20000.00,6829.3796
12264,20000.00,5662.8982
12265,10000.00,5964.22
12266,20000.00,4401.3996
12267,20000.00,5873.26
12268,30000.00,49.99
12269,30000.00,43.98
12270,30000.00,4454.5682
12271,30000.00,5683.1796
12272,40000.00,5139.7296
12273,30000.00,49.99
12274,10000.00,34.99
12275,20000.00,4435.3796
12276,30000.00,4416.3796
12277,10000.00,5666.5196
12278,10000.00,49.99
12279,30000.00,5974.23
12280,30000.00,5923.23
12281,40000.00,5169.3582
12282,40000.00,5111.4382
12283,20000.00,5582.9082
12284,30000.00,5625.2496
12285,30000.00,5968.25
12286,40000.00,5254.8782
12287,10000.00,5720.3682
12288,10000.00,147.96
12289,10000.00,5645.8582
12290,10000.00,5873.26
12291,90000.00,8067.8996
12292,130000.00,5027.8582
12293,130000.00,86.76
12294,130000.00,75.48
12295,60000.00,174.17
12296,70000.00,13164.64
12297,80000.00,8022.5782
12298,90000.00,8053.4096
12299,150000.00,4977.3596
12300,80000.00,13242.70
12301,100000.00,13295.38
12302,100000.00,8091.8896
12303,130000.00,84.47
12304,130000.00,123.45
12305,80000.00,4940.3896
12306,80000.00,74.97
12307,90000.00,13173.19
12308,100000.00,13269.27
12309,130000.00,102.26
12310,130000.00,103.96
12311,130000.00,116.43
12312,100000.00,34.99
12313,100000.00,43.98
12314,110000.00,7997.9196
12315,130000.00,6803.1282
12316,130000.00,6799.4496
12317,150000.00,6823.4196
12318,170000.00,6808.1482
12319,90000.00,79.47
12320,120000.00,77.96
12321,70000.00,13215.65
12322,80000.00,49.99
12323,80000.00,10836.90
12324,90000.00,66.26
12325,130000.00,132.95
12326,170000.00,63.98
12327,100000.00,13.98
12328,130000.00,6792.1082
12329,170000.00,118.96
12330,100000.00,7933.4096
12331,70000.00,49.99
12332,90000.00,10789.53
12333,90000.00,10829.22
12334,130000.00,94.21
12335,150000.00,6912.5982
12336,130000.00,78.98
12337,70000.00,8137.01
12338,70000.00,8265.00
12339,70000.00,6865.4596
12340,70000.00,6752.1282
12341,80000.00,6840.6182
12342,70000.00,6838.1182
12343,60000.00,5567.9282
12344,80000.00,68.70
12345,80000.00,68.70
12346,90000.00,6864.4596
12347,90000.00,6839.1182
12348,90000.00,6906.0882
12349,90000.00,6772.1382
12350,90000.00,6791.7496
12351,100000.00,185.94
12352,100000.00,274.24
12353,110000.00,6765.4596
12354,110000.00,6797.1282
12355,120000.00,6818.1082
12356,90000.00,6810.1282
12357,100000.00,117.94
12358,100000.00,6787.7596
12359,130000.00,95.74
12360,130000.00,6750.4796
12361,160000.00,217.46
12362,90000.00,5904.23
12363,110000.00,273.90
12364,130000.00,5898.26
12365,80000.00,53.97
12366,80000.00,88.96
12367,10000.00,160.45
12368,10000.00,34.99
12369,60000.00,94.23
12370,60000.00,61.53
12371,60000.00,214.04
12372,60000.00,99.03
12373,30000.00,5937.73
12374,20000.00,34.99
12375,20000.00,43.98
12376,20000.00,75.47
12377,20000.00,49.99
12378,30000.00,4366.4096
12379,30000.00,49.99
12380,30000.00,5570.2182
12381,40000.00,5161.7296
12382,20000.00,5606.2596
12383,30000.00,5898.26
12384,40000.00,5056.5282
12385,40000.00,5118.7496
12386,20000.00,4447.3696
12387,30000.00,34.99
12388,30000.00,4379.0782
12389,30000.00,49.99
12390,40000.00,4977.8596
12391,40000.00,5121.4282
12392,10000.00,75.47
12393,20000.00,74.48
12394,20000.00,5635.9082
12395,30000.00,5968.25
12396,30000.00,49.99
12397,40000.00,4968.0382
12398,40000.00,6498.72
12399,40000.00,58.96
12400,40000.00,68.97
12401,40000.00,36.59
12402,40000.00,5218.3982
12403,40000.00,67.27
12404,40000.00,5251.7096
12405,40000.00,36.59
12406,50000.00,35.00
12407,50000.00,74.98
12408,50000.00,42.28
12409,40000.00,155.00
12410,40000.00,159.99
12411,40000.00,159.99
12412,50000.00,258.48
12413,60000.00,162.28
12414,60000.00,157.29
12415,60000.00,74.98
12416,60000.00,39.99
12417,60000.00,59.27
12418,20000.00,5969.72
12419,30000.00,35.00
12420,30000.00,42.28
12421,30000.00,74.98
12422,30000.00,35.00
12423,20000.00,5908.25
12424,30000.00,99.47
12425,30000.00,89.98
12426,40000.00,99.47
12427,40000.00,39.99
12428,40000.00,74.98
12429,40000.00,35.00
12430,40000.00,288.90
12431,40000.00,224.53
12432,40000.00,91.97
12433,40000.00,74.98
12434,40000.00,74.98
12435,40000.00,5920.24
12436,40000.00,42.28
12437,40000.00,5983.22
12438,80000.00,5898.26
12439,40000.00,124.97
12440,40000.00,5913.25
12441,40000.00,5875.55
12442,40000.00,5900.55
12443,40000.00,29.93
12444,40000.00,293.40
12445,40000.00,21.98
12446,40000.00,5944.73
12447,40000.00,2331.95
12448,60000.00,5915.54
12449,60000.00,2351.96
12450,60000.00,5955.23
12451,60000.00,2367.92
12452,60000.00,5935.55
12453,60000.00,21.98
12454,60000.00,71.95
12455,60000.00,21.98
12456,60000.00,21.98
12457,60000.00,24.27
12458,30000.00,49.99
12459,30000.00,5618.5396
12460,30000.00,5678.9082
12461,40000.00,5030.3396
12462,40000.00,5047.5382
12463,40000.00,5202.2196
12464,10000.00,5898.26
12465,20000.00,83.42
12466,20000.00,58.98
12467,20000.00,58.98
12468,30000.00,5875.55
12469,20000.00,49.99
12470,20000.00,49.99
12471,40000.00,83.97
12472,30000.00,49.99
12473,30000.00,5665.2196
12474,30000.00,5928.25
12475,10000.00,4438.3796
12476,20000.00,73.77
12477,20000.00,49.99
12478,20000.00,8.99
12479,30000.00,4401.4096
12480,10000.00,5908.25
12481,10000.00,8.99
12482,10000.00,49.99
12483,20000.00,5898.26
12484,20000.00,4441.0382
12485,20000.00,5923.49
12486,20000.00,5652.3982
12487,20000.00,4401.3996
12488,20000.00,8.99
12489,40000.00,157.92
12490,40000.00,167.83
12491,40000.00,86.58
12492,60000.00,5166.4082
12493,40000.00,69.99
12494,30000.00,5948.23
12495,30000.00,4416.3796
12496,40000.00,204.58
12497,40000.00,42.28
12498,40000.00,39.99
12499,20000.00,4379.0782
12500,30000.00,4475.3796
12501,30000.00,4416.3796
12502,30000.00,110.46
12503,30000.00,84.46
12504,40000.00,61.08
12505,40000.00,36.59
12506,40000.00,119.98
12507,30000.00,8.99
12508,40000.00,132.97
12509,40000.00,82.85
12510,40000.00,6441.02
12511,30000.00,8.99
12512,30000.00,8.99
12513,30000.00,241.76
12514,30000.00,8.99
12515,30000.00,8.99
12516,30000.00,8.99
12517,30000.00,8.99
12518,30000.00,8.99
12519,30000.00,71.48
12520,20000.00,5919.73
12521,10000.00,4438.3796
12522,20000.00,5888.24
12523,20000.00,5933.25
12524,30000.00,8.99
12525,40000.00,119.98
12526,40000.00,5229.3782
12527,60000.00,86.96
12528,60000.00,71.97
12529,60000.00,85.48
12530,40000.00,337.90
12531,40000.00,21.98
12532,50000.00,235.72
12533,170000.00,271.95
12534,10000.00,8.99
12535,10000.00,8.99
12536,10000.00,8.99
12537,10000.00,8.99
12538,20000.00,8.99
12539,20000.00,8.99
12540,30000.00,75.47
12541,30000.00,8.99
12542,30000.00,8.99
12543,10000.00,8.99
12544,10000.00,8.99
12545,10000.00,119.45
12546,20000.00,4416.3796
12547,20000.00,5898.26
12548,10000.00,4368.0582
12549,10000.00,5908.25
12550,10000.00,86.75
12551,20000.00,75.47
12552,20000.00,8.99
12553,20000.00,9.99
12554,30000.00,87.97
12555,10000.00,68.97
12556,10000.00,8.99
12557,10000.00,49.97
12558,20000.00,14.98
12559,20000.00,5633.9082
12560,20000.00,5636.8982
12561,10000.00,5888.24
12562,10000.00,58.96
12563,30000.00,118.96
12564,30000.00,110.75
12565,10000.00,93.46
12566,30000.00,147.95
12567,30000.00,42.97
12568,30000.00,67.46
12569,40000.00,74.98
12570,10000.00,2654.0582
12571,10000.00,2641.3896
12572,10000.00,2611.4096
12573,10000.00,2668.0782
12574,10000.00,2626.3896
12575,10000.00,2668.0782
12576,10000.00,2653.0682
12577,10000.00,2614.0782
12578,10000.00,2668.0782
12579,10000.00,2589.0882
12580,10000.00,2589.0882
12581,10000.00,2646.3996
12582,10000.00,83.97
12583,10000.00,2646.3996
12584,10000.00,2633.3896
12585,10000.00,2629.0682
12586,10000.00,2636.4096
12587,20000.00,77.27
12588,10000.00,2639.0782
12589,20000.00,2665.0582
12590,30000.00,67.46
12591,30000.00,49.97
12592,30000.00,51.96
12593,30000.00,42.97
12594,30000.00,37.98
12595,30000.00,40.27
12596,30000.00,77.96
12597,20000.00,53.21
12598,30000.00,42.97
12599,20000.00,5649.2096
12600,30000.00,49.97
12601,30000.00,64.90
12602,30000.00,45.26
12603,30000.00,117.45
12604,30000.00,23.97
12605,30000.00,9.99
12606,40000.00,333.30
12607,40000.00,6489.51
12608,30000.00,5689.8782
12609,30000.00,5636.8982
12610,30000.00,101.95
12611,20000.00,67.46
12612,10000.00,5657.9082
12613,30000.00,5983.74
12614,30000.00,5918.24
12615,10000.00,5663.2296
12616,20000.00,14.98
12617,20000.00,39.47
12618,30000.00,5923.23
12619,40000.00,5200.4082
12620,40000.00,6481.02
12621,40000.00,6471.21
12622,40000.00,5135.4082
12623,10000.00,5630.2082
12624,20000.00,4379.0782
12625,20000.00,99.96
12626,20000.00,77.96
12627,20000.00,110.94
12628,20000.00,14.98
12629,20000.00,53.97
12630,80000.00,6825.4596
12631,70000.00,10799.52
12632,80000.00,10793.27
12633,110000.00,86.26
12634,120000.00,6787.7596
12635,80000.00,49.99
12636,100000.00,48.97
12637,130000.00,6845.1182
12638,80000.00,38.47
12639,80000.00,49.99
12640,90000.00,6752.1282
12641,100000.00,8.99
12642,100000.00,8.99
12643,120000.00,102.96
12644,130000.00,6838.1182
12645,170000.00,6847.7596
12646,90000.00,13.98
12647,170000.00,6886.5982
12648,170000.00,6817.5982
12649,80000.00,8.99
12650,90000.00,10813.63
12651,90000.00,8.99
12652,130000.00,182.94
12653,150000.00,6860.0882
12654,160000.00,45.26
12655,80000.00,10899.62
12656,90000.00,8.99
12657,110000.00,7384.0982
12658,170000.00,6863.4396
12659,80000.00,73.97
12660,80000.00,44.98
12661,80000.00,49.97
12662,90000.00,14.98
12663,90000.00,68.97
12664,130000.00,77.96
12665,60000.00,74.54
12666,60000.00,34.56
12667,70000.00,6813.1182
12668,70000.00,6839.4596
12669,70000.00,6791.0982
12670,70000.00,6785.1282
12671,70000.00,6802.1282
12672,80000.00,381.97
12673,80000.00,6768.1382
12674,90000.00,6829.4696
12675,80000.00,6812.7696
12676,90000.00,6859.4596
12677,100000.00,6785.4696
12678,130000.00,341.43
12679,100000.00,187.98
12680,80000.00,6880.0982
12681,80000.00,6784.1282
12682,100000.00,227.96
12683,120000.00,6801.4496
12684,120000.00,6893.0782
12685,90000.00,6904.1082
12686,90000.00,6864.4596
12687,90000.00,6805.4696
12688,90000.00,6867.4396
12689,90000.00,6846.9196
12690,100000.00,197.55
12691,100000.00,247.46
12692,80000.00,315.26
12693,80000.00,6820.4696
12694,120000.00,6785.1282
12695,90000.00,192.97
12696,100000.00,231.96
12697,90000.00,296.19
12698,110000.00,6786.7496
12699,120000.00,6798.1282
12700,110000.00,6860.4396
12701,110000.00,6868.4396
12702,110000.00,6911.0982
12703,110000.00,6891.1182
12704,120000.00,217.46
12705,150000.00,6854.1082
12706,160000.00,6851.4096
12707,70000.00,5948.23
12708,90000.00,83.97
12709,130000.00,5933.25
12710,170000.00,4774.04
12711,20000.00,5963.24
12712,20000.00,4441.0582
12713,20000.00,4441.3796
12714,30000.00,49.97
12715,60000.00,74.54
12716,30000.00,78.48
12717,30000.00,5883.25
12718,30000.00,103.96
12719,30000.00,14.98
12720,30000.00,49.97
12721,30000.00,14.98
12722,20000.00,39.47
12723,20000.00,68.97
12724,20000.00,14.98
12725,10000.00,127.28
12726,20000.00,98.96
12727,20000.00,14.98
12728,30000.00,59.98
12729,30000.00,45.26
12730,30000.00,64.90
12731,30000.00,59.98
12732,10000.00,14.98
12733,10000.00,42.97
12734,10000.00,49.97
12735,20000.00,4404.0782
12736,20000.00,4460.3796
12737,30000.00,44.98
12738,40000.00,4956.0282
12739,40000.00,35.00
12740,30000.00,113.95
12741,30000.00,39.98
12742,40000.00,5148.3096
12743,40000.00,69.99
12744,40000.00,71.97
12745,40000.00,5199.7196
12746,10000.00,105.24
12747,20000.00,4384.0682
12748,30000.00,49.97
12749,30000.00,5915.54
12750,40000.00,6491.73
12751,40000.00,83.97
12752,40000.00,156.25
12753,40000.00,170.76
12754,40000.00,6503.20
12755,40000.00,5998.72
12756,40000.00,5908.25
12757,40000.00,106.96
12758,30000.00,74.98
12759,40000.00,21.98
12760,60000.00,273.18
12761,60000.00,5929.23
12762,30000.00,5933.26
12763,30000.00,589.96
12764,30000.00,4347.76
12765,20000.00,1750.98
12766,20000.00,4417.73
12767,30000.00,35.00
12768,30000.00,4426.74
12769,40000.00,5948.24
12770,40000.00,5943.50
12771,40000.00,5908.25
12772,40000.00,5913.24
12773,40000.00,5908.25
12774,40000.00,5943.23
12775,40000.00,21.98
12776,80000.00,86.26
12777,40000.00,5900.55
12778,40000.00,45.95
12779,40000.00,5980.23
12780,40000.00,5940.54
12781,40000.00,2329.98
12782,40000.00,2400.95
12783,40000.00,2420.46
12784,40000.00,5985.22
12785,40000.00,2294.99
12786,40000.00,21.98
12787,70000.00,53.56
12788,40000.00,56.97
12789,40000.00,5980.22
12790,60000.00,24.27
12791,60000.00,29.93
12792,60000.00,76.97
12793,60000.00,120.47
12794,60000.00,21.98
12795,60000.00,228.52
12796,60000.00,71.97
12797,60000.00,56.97
12798,20000.00,14.98
12799,30000.00,39.98
12800,30000.00,39.98
12801,30000.00,29.48
12802,30000.00,39.98
12803,30000.00,144.18
12804,30000.00,5948.23
12805,40000.00,6522.22
12806,40000.00,4956.0482
12807,40000.00,5024.8596
12808,40000.00,5111.4382
12809,20000.00,39.98
12810,30000.00,7.28
12811,20000.00,4.99
12812,20000.00,49.97
12813,30000.00,4367.0182
12814,30000.00,29.48
12815,30000.00,7.28
12816,10000.00,4494.0182
12817,10000.00,5922.53
12818,20000.00,71.58
12819,20000.00,5948.23
12820,20000.00,5908.25
12821,40000.00,124.94
12822,40000.00,75.97
12823,10000.00,38.88
12824,30000.00,44.54
12825,30000.00,4419.0582
12826,10000.00,4428.3696
12827,20000.00,4461.3996
12828,10000.00,54.98
12829,20000.00,4406.0582
12830,20000.00,5915.54
12831,20000.00,39.98
12832,20000.00,39.98
12833,20000.00,4359.0682
12834,30000.00,5898.26
12835,10000.00,39.98
12836,20000.00,68.46
12837,20000.00,4.99
12838,40000.00,36.96
12839,60000.00,4392.0182
12840,40000.00,39.98
12841,30000.00,5933.25
12842,30000.00,32.60
12843,30000.00,6018.26
12844,40000.00,56.97
12845,40000.00,75.97
12846,30000.00,4460.3796
12847,40000.00,24.99
12848,40000.00,73.96
12849,30000.00,5888.24
12850,20000.00,4406.3896
12851,20000.00,71.58
12852,30000.00,4411.3682
12853,40000.00,4354.0782
12854,40000.00,4367.0182
12855,40000.00,4414.3396
12856,40000.00,4460.3796
12857,40000.00,4384.0782
12858,30000.00,4393.6996
12859,30000.00,5666.2196
12860,40000.00,4464.0882
12861,40000.00,4394.0582
12862,30000.00,117.58
12863,30000.00,4478.3496
12864,30000.00,86.24
12865,20000.00,114.23
12866,10000.00,5883.25
12867,10000.00,4366.4096
12868,20000.00,32.60
12869,20000.00,32.60
12870,20000.00,48.97
12871,30000.00,48.96
12872,30000.00,48.97
12873,20000.00,5676.2396
12874,20000.00,5638.5396
12875,60000.00,80.94
12876,60000.00,36.96
12877,60000.00,29.93
12878,40000.00,46.47
12879,40000.00,36.96
12880,50000.00,200.73
12881,50000.00,5908.26
12882,50000.00,5930.23
12883,60000.00,5875.55
12884,60000.00,5900.55
12885,60000.00,5948.24
12886,60000.00,5965.22
12887,60000.00,21.98
12888,60000.00,96.46
12889,60000.00,21.98
12890,60000.00,71.97
12891,60000.00,21.98
12892,40000.00,419.47
12893,70000.00,48.98
12894,70000.00,48.98
12895,50000.00,336.65
12896,50000.00,44.91
12897,50000.00,106.96
12898,50000.00,5958.74
12899,50000.00,96.46
12900,60000.00,21.98
12901,50000.00,5917.24
12902,50000.00,2329.98
12903,50000.00,2332.28
12904,50000.00,5915.53
12905,60000.00,71.97
12906,60000.00,21.98
12907,60000.00,141.98
12908,60000.00,85.48
